path,speaker_id
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10199/6390/10199_6390_000018.wav,10199
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12865/13396/12865_13396_000036-0003.wav,12865
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12865/13396/12865_13396_000026-0001.wav,12865
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12865/13396/12865_13396_000025.wav,12865
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12865/13396/12865_13396_000000-0002.wav,12865
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12865/13396/12865_13396_000027-0002.wav,12865
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12865/13396/12865_13396_000017.wav,12865
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12865/13396/12865_13396_000012.wav,12865
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12865/13396/12865_13396_000029.wav,12865
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12865/13396/12865_13396_000006.wav,12865
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12865/13396/12865_13396_000031.wav,12865
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5103/3962/5103_3962_000000.wav,5103
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5103/3962/5103_3962_000004-0003.wav,5103
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5103/3962/5103_3962_000003-0002.wav,5103
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5103/3962/5103_3962_000001-0002.wav,5103
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5103/3962/5103_3962_000003-0001.wav,5103
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5103/3962/5103_3962_000004-0002.wav,5103
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5103/3962/5103_3962_000001-0001.wav,5103
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5103/4744/5103_4744_000001.wav,5103
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5103/4744/5103_4744_000004.wav,5103
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5103/4744/5103_4744_000000-0001.wav,5103
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6581/5323/6581_5323_000001.wav,6581
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/7028/5323/7028_5323_000019-0001.wav,7028
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/7028/5323/7028_5323_000013.wav,7028
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/7028/5323/7028_5323_000009.wav,7028
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/7028/5323/7028_5323_000015-0001.wav,7028
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/7028/5323/7028_5323_000018.wav,7028
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/7028/5323/7028_5323_000003-0001.wav,7028
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/7028/5323/7028_5323_000004.wav,7028
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/7028/5323/7028_5323_000019-0002.wav,7028
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/7028/5323/7028_5323_000002.wav,7028
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/7028/6390/7028_6390_000016-0001.wav,7028
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6700/5323/6700_5323_000001-0001.wav,6700
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6700/5323/6700_5323_000008.wav,6700
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6700/5323/6700_5323_000001-0002.wav,6700
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6700/5323/6700_5323_000000.wav,6700
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6700/5323/6700_5323_000004.wav,6700
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6700/5323/6700_5323_000005-0002.wav,6700
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6700/5323/6700_5323_000005-0001.wav,6700
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6700/5323/6700_5323_000006.wav,6700
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6700/5323/6700_5323_000005-0004.wav,6700
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6700/5323/6700_5323_000005-0003.wav,6700
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6601/5323/6601_5323_000002.wav,6601
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6601/5323/6601_5323_000007-0002.wav,6601
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6601/5323/6601_5323_000003.wav,6601
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6601/5323/6601_5323_000001.wav,6601
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6601/5323/6601_5323_000015.wav,6601
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6601/5323/6601_5323_000006.wav,6601
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6601/5323/6601_5323_000016-0001.wav,6601
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6601/5323/6601_5323_000014.wav,6601
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6601/5323/6601_5323_000005-0005.wav,6601
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6601/5323/6601_5323_000005-0001.wav,6601
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9217/6390/9217_6390_000038.wav,9217
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9217/6390/9217_6390_000039-0002.wav,9217
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9217/6390/9217_6390_000037.wav,9217
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9217/6390/9217_6390_000039-0001.wav,9217
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9217/6390/9217_6390_000033.wav,9217
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9217/6390/9217_6390_000044-0003.wav,9217
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9217/6390/9217_6390_000044-0002.wav,9217
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9217/6390/9217_6390_000034.wav,9217
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9217/6390/9217_6390_000044-0001.wav,9217
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4367/5270/4367_5270_000000.wav,4367
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4367/5270/4367_5270_000002.wav,4367
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4367/3848/4367_3848_000089-0002.wav,4367
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4367/3848/4367_3848_000031-0003.wav,4367
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4367/3848/4367_3848_000076-0003.wav,4367
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4367/3848/4367_3848_000012.wav,4367
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4367/3848/4367_3848_000068-0002.wav,4367
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4367/3848/4367_3848_000071-0001.wav,4367
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4367/3848/4367_3848_000021-0001.wav,4367
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4367/3848/4367_3848_000023-0001.wav,4367
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4801/3962/4801_3962_000001-0002.wav,4801
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4801/3962/4801_3962_000001-0001.wav,4801
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4801/3962/4801_3962_000001-0004.wav,4801
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4801/3962/4801_3962_000001-0003.wav,4801
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5068/3962/5068_3962_000003.wav,5068
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5068/3962/5068_3962_000002-0001.wav,5068
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5068/3962/5068_3962_000001.wav,5068
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5025/3962/5025_3962_000001-0002.wav,5025
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5025/3962/5025_3962_000001-0001.wav,5025
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5025/3962/5025_3962_000000.wav,5025
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5888/5270/5888_5270_000009.wav,5888
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5888/5270/5888_5270_000014-0002.wav,5888
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5888/5270/5888_5270_000014-0001.wav,5888
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5888/4811/5888_4811_000001.wav,5888
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5888/5270/5888_5270_000012.wav,5888
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5888/5270/5888_5270_000017.wav,5888
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5888/5270/5888_5270_000002.wav,5888
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5888/5270/5888_5270_000006-0001.wav,5888
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5888/4811/5888_4811_000004.wav,5888
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5888/4811/5888_4811_000007.wav,5888
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4778/3962/4778_3962_000003-0001.wav,4778
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4778/3962/4778_3962_000001.wav,4778
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4778/3962/4778_3962_000003-0002.wav,4778
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4778/3962/4778_3962_000000.wav,4778
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/3427/2564/3427_2564_000000-0002.wav,3427
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/3427/2564/3427_2564_000000-0001.wav,3427
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6207/5270/6207_5270_000007.wav,6207
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6207/5270/6207_5270_000020-0001.wav,6207
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6207/5270/6207_5270_000001-0001.wav,6207
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6207/5270/6207_5270_000003-0002.wav,6207
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6207/5270/6207_5270_000015.wav,6207
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6207/5270/6207_5270_000019.wav,6207
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6207/5270/6207_5270_000023.wav,6207
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6207/5270/6207_5270_000025-0003.wav,6207
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6207/5270/6207_5270_000001-0002.wav,6207
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/6207/5270/6207_5270_000017-0002.wav,6207
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9485/6390/9485_6390_000003.wav,9485
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9485/6390/9485_6390_000007.wav,9485
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9485/6390/9485_6390_000021-0002.wav,9485
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9485/6390/9485_6390_000005.wav,9485
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9485/6390/9485_6390_000021-0001.wav,9485
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9485/6390/9485_6390_000025.wav,9485
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9485/6390/9485_6390_000017.wav,9485
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9485/6390/9485_6390_000012-0001.wav,9485
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9485/6390/9485_6390_000020-0001.wav,9485
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9485/6390/9485_6390_000001-0001.wav,9485
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4783/3962/4783_3962_000004-0003.wav,4783
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4783/3962/4783_3962_000004-0002.wav,4783
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4783/3962/4783_3962_000006.wav,4783
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4783/3962/4783_3962_000000.wav,4783
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4783/3962/4783_3962_000004-0004.wav,4783
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4783/3962/4783_3962_000001.wav,4783
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4783/3962/4783_3962_000005.wav,4783
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/4783/3962/4783_3962_000004-0001.wav,4783
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5677/4807/5677_4807_000916.wav,5677
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5677/4807/5677_4807_001053.wav,5677
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5677/4807/5677_4807_000726-0001.wav,5677
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5677/4807/5677_4807_000239-0002.wav,5677
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5677/4807/5677_4807_001512-0001.wav,5677
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5677/4807/5677_4807_001428-0002.wav,5677
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5677/4807/5677_4807_000507-0003.wav,5677
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5677/4807/5677_4807_000207.wav,5677
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5677/4807/5677_4807_000870-0002.wav,5677
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/5677/4807/5677_4807_000000-0001.wav,5677
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/8680/6390/8680_6390_000004.wav,8680
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/8680/6390/8680_6390_000012.wav,8680
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/8680/6390/8680_6390_000018.wav,8680
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/8680/6390/8680_6390_000001.wav,8680
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/8680/6390/8680_6390_000015-0002.wav,8680
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/8680/6390/8680_6390_000015-0003.wav,8680
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/8680/6390/8680_6390_000016.wav,8680
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/8680/6390/8680_6390_000014-0003.wav,8680
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/8680/6390/8680_6390_000005.wav,8680
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/8680/6390/8680_6390_000008-0003.wav,8680
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9351/9280/9351_9280_000480-0001.wav,9351
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9351/9280/9351_9280_000121-0002.wav,9351
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9351/9280/9351_9280_000576.wav,9351
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9351/9280/9351_9280_001657-0003.wav,9351
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9351/9280/9351_9280_001781-0001.wav,9351
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9351/9280/9351_9280_000070-0001.wav,9351
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9351/9280/9351_9280_001266-0002.wav,9351
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9351/9280/9351_9280_001421-0001.wav,9351
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9351/9280/9351_9280_001266-0001.wav,9351
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/9351/9280/9351_9280_000318.wav,9351
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10107/12563/10107_12563_000966-0002.wav,10107
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10107/12563/10107_12563_000954.wav,10107
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10107/12563/10107_12563_000730.wav,10107
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10107/12563/10107_12563_001241-0001.wav,10107
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10107/12563/10107_12563_001073-0001.wav,10107
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10107/12563/10107_12563_000329.wav,10107
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10107/12563/10107_12563_000030.wav,10107
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10107/12563/10107_12563_000273.wav,10107
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10107/12563/10107_12563_000307.wav,10107
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/10107/12563/10107_12563_000951-0002.wav,10107
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12249/12879/12249_12879_001265-0001.wav,12249
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12249/12879/12249_12879_000405.wav,12249
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12249/12879/12249_12879_001760-0001.wav,12249
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12249/12879/12249_12879_001553-0002.wav,12249
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12249/12879/12249_12879_000399-0002.wav,12249
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12249/12879/12249_12879_002046-0002.wav,12249
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12249/12879/12249_12879_000075.wav,12249
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12249/12879/12249_12879_001814-0002.wav,12249
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12249/12879/12249_12879_000826-0002.wav,12249
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/train/audio/12249/12879/12249_12879_000080-0002.wav,12249
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/6566/5323/6566_5323_000063.wav,6566
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/6566/5323/6566_5323_000067.wav,6566
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/6566/5323/6566_5323_000043.wav,6566
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/6566/5323/6566_5323_000040.wav,6566
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/6566/5323/6566_5323_000091-0001.wav,6566
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/6566/5323/6566_5323_000047.wav,6566
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/6566/5323/6566_5323_000078.wav,6566
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/6566/5323/6566_5323_000018.wav,6566
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/6566/5323/6566_5323_000021-0001.wav,6566
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/6566/5323/6566_5323_000023-0003.wav,6566
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/13069/13511/13069_13511_000011.wav,13069
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/13069/13511/13069_13511_000008-0002.wav,13069
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/13069/13511/13069_13511_000057-0002.wav,13069
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/13069/13511/13069_13511_000043-0003.wav,13069
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/13069/13511/13069_13511_000025.wav,13069
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/13069/13511/13069_13511_000070.wav,13069
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/13069/13511/13069_13511_000072.wav,13069
/workspace_cros2025/cml_tts_dataset_portuguese_v0.1/dev/audio/13069/13511/13069_13511_000043-0002.wav,13069
